Generation,Species 0,Species 1,Species 2
0,50,10,5
1,49.964999999999996,10.027999999999999,5.009
2,49.92987660359999,10.056046711519999,5.018020407560001
3,49.89462983700819,10.084139980617866,5.027061268551615
4,49.8592597285091,10.11227965158092,5.036122628891415
5,49.823766308471434,10.140465566921657,5.045204534540305
6,49.78814960935585,10.168697567373544,5.0543070315029075
7,49.7524096657227,10.196975491886866,5.063430165826928
8,49.716546514239745,10.225299177624642,5.072573983602526
9,49.680560193689736,10.25366845995861,5.081738530961669
10,49.64445074497801,10.282083172465272,5.090923854077483
11,49.608218211139985,10.310543146922011,5.100129999163597
12,49.57186263734863,10.339048213303268,5.109357012473485
13,49.535384070921836,10.36759819977679,5.118604940299787
14,49.498782561329776,10.396192932699952,5.127873828973644
15,49.46205816020215,10.424832236616139,5.137163724864006
16,49.4252109213354,10.453515934251202,5.146474674376949
17,49.388240900699884,10.48224384650999,5.155806723954973
18,49.35114815644691,10.511015792472946,5.165159920076301
19,49.31393274891581,10.539831589392776,5.174534309254168
20,49.276594740640846,10.568691052691198,5.1839299380360995
21,49.23913419635812,10.59759399595575,5.193346853003194
22,49.201551183012405,10.626540230936692,5.202785100769386
23,49.16384576976387,10.655529567543967,5.212244727980705
24,49.126018027994775,10.684561813844242,5.221725781314535
25,49.08806803131611,10.713636776058033,5.231228307478856
26,49.0499958555741,10.742754258556891,5.240752353211489
27,49.011801578856705,10.771914063860688,5.250297965279323
28,48.973485281500004,10.801115992634957,5.259865190477542
29,48.935047046094546,10.83035984368833,5.269454075628843
30,48.89648695749158,10.85964541397005,5.279064667582648
31,48.85780510280926,10.88897249856756,5.2886970132143025
32,48.81900157143872,10.918340890704174,5.298351159424277
33,48.780076455050136,10.947750381736844,5.308027153137351
34,48.74102984759866,10.977200761153979,5.317725041301797
35,48.701861845330306,11.006691816573385,5.3274448708885505
36,48.66257254678773,11.036223333740256,5.337186688890379
37,48.62316205281595,11.065795096525273,5.34695054232104
38,48.58363046656801,11.095406886922772,5.356736478214433
39,48.54397789351051,11.125058485049014,5.366544543623738
40,48.50420444142906,11.154749669140525,5.376374785620558
41,48.46431022043374,11.184480215552536,5.386227251294043
42,48.42429534296433,11.214249898757508,5.396101987750014
43,48.38415992379558,11.244058491343736,5.405999042110071
44,48.34390408004235,11.273905764014062,5.415918461510706
45,48.303527931164645,11.303791485584656,5.425860293102391
46,48.26303159897259,11.333715422983905,5.43582458404868
47,48.2224152076313,11.363677341251385,5.445811381525278
48,48.18167888366569,11.393677003536924,5.455820732719125
49,48.140822755965175,11.423714171099764,5.465852684827459
50,48.09984695578826,11.453788603307808,5.475907285056876
51,48.058751616767076,11.483900057636971,5.485984580622381
52,48.01753687491183,11.514048289670612,5.496084618746429
53,47.976202868615125,11.544233053099068,5.506207446657963
54,47.93474973865619,11.574454099719295,5.5163531115914415
55,47.89317762820505,11.604711179434586,5.526521660785854
56,47.85148668282661,11.635004040254394,5.536713141483739
57,47.80967705048457,11.665332428294253,5.5469276009301804
58,47.76774888154531,11.6956960877758,5.557165086371809
59,47.725702328781686,11.726094761026893,5.567425645055785
60,47.68353754737668,11.75652818848182,5.577709324228783
61,47.64125469492697,11.78699610868162,5.588016171135959
62,47.59885393144641,11.817498258274508,5.598346233019916
63,47.55633541936942,11.848034372016375,5.608699557119658
64,47.51369932355425,11.878604182771424,5.619076190669538
65,47.47094581128616,11.909207421512878,5.629476180898196
66,47.42807505228049,11.939843817323816,5.639899575027495
67,47.38508721868565,11.970513097398085,5.6503464202714335
68,47.34198248508595,12.00121498704135,5.660816763835071
69,47.29876102850441,12.031949209672208,5.67131065291343
70,47.25542302840538,12.062715486823443,5.681828134690389
71,47.21196866669713,12.093513538143357,5.6923692563375825
72,47.16839812773427,12.124343081397237,5.702934065013275
